song_id;song_name;song_lyrics_url;annotation_count;artist_id;artist_name;artist_url;lyrics
 339108;Cat People (Putting Out Fire);https://genius.com/David-bowie-cat-people-putting-out-fire-lyrics; 5;9534;David Bowie;https://genius.com/artists/David-bowie;See these eyes so green I can stare for a thousand years Colder than the moon It's been so long Feel my blood enraged It's just the fear of losing you Don't you know my name? And you've been so long And I've been putting out fire With gasoline See these eyes so red Red like jungle burning bright Those who feel me near Pull the blinds and change their minds It's been so long Still this pulsing night A plague I call a heartbeat Just be still with me You wouldn't believe what I've been through You've been so long And it's been so long And I've been putting out the fire with gasoline Putting out the fire With gasoline See these tears so blue An ageless heart that can never mend These tears can never dry A judgement made can never bend See these eyes so green I can stare for a thousand years Just be still with me You wouldn't believe what I've been through​ You've been so long Well, it's been so long And I've been putting out the fire with gasoline Putting out fire With gasoline (Been so long) (Been so long) and it's been so long (Been so long) I've been putting out fire (Been so long) it's been so long (Been so long) been putting out fire (Been so long) it's been so long (Been so long) putting out fire (Been so long) Been so long (so long, so long) Been so long (so long, so long) Been putting out fire (been so long, so long, so long) Been putting out fire (been so long, so long, so long) Been so long (Been so long, so long, so long) (Been so long, so long so long) Been putting out fire Been putting out fire Been so long Been so long And I've been putting out fire I've been putting out fire
4737248;Cat People (Putting Out Fire) [1983 Version];https://genius.com/David-bowie-cat-people-putting-out-fire-1983-version-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;See these eyes so green I can stare for a thousand years Colder than the moon Well, it's been so long And I’ve been putting out fire With gasoline See these eyes so red Red like jungle burning bright Those who feel me near Pull the blinds and change their minds It's been so long Still this pulsing night A plague I call a heartbeat Just be still with me Well, you wouldn't believe what I’ve been through You've been so long Well, it's been so long And I've been putting out the fire With gasoline Putting out the fire With gasoline See these tears so blue An ageless heart that can never mend These tears can never dry A judgement made can never bend See these eyes so green I can stare for a thousand years Just be still with me You wouldn't believe what I've been through​ Well, you've been so long It's been so long And I’ve been putting out fire with gasoline Putting out the fire With gasoline Putting out the fire I’ve been putting out fire Well, she's so long, so long Yes, indeed, so long I’ve been putting out fire Been putting out fire Yeah, yeah, putting out fire Been putting out fire Yeah, putting out fire Putting out fire It's been so long It's been so long And I've been putting out fire I’ve been putting out fire
3715067;C'est la vie;https://genius.com/David-bowie-cest-la-vie-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;Through my window I can see If the world is there for me Will my shadow on the floor let me be? And tomorrow calls my name But I don't want to go Through the burning flames of time C'est la vie C'est la vie With my friends I play the tune Warm and tired within my room And the crackle of the fire whispered low Now tomorrow takes my hand But I don't want to go Through the burning flames of time C'est la vie C'est la vie How can I sail my good times Over the waves of sorrow? Show me tomorrow Show me tomorrow So that I will know La la la la la la la La la la la la la la La la la la la la la La la la Now tomorrow takes my hand But I don't want to go Through the burning flames of time C'est la vie C'est la vie Through the burning flames of time C'est la vie C'est la vie
 161579;Changes;https://genius.com/David-bowie-changes-lyrics; 9;9534;David Bowie;https://genius.com/artists/David-bowie;Oh yeah Mmm Still don't know what I was waiting for And my time was running wild, a million dead-end streets and Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes, don't want to be a richer man Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes, just gonna have to be a different man Time may change me But I can't trace time I watch the ripples change their size But never leave the stream of warm impermanence and So the days float through my eyes But still the days seem the same And these children that you spit on As they try to change their worlds Are immune to your consultations They're quite aware of what they're going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes, don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes, where's your shame? You've left us up to our necks in it Time may change me But you can't trace time Strange fascination, fascinating me Ah, changes are taking the pace I'm going through Ch-ch-ch-ch-changes (turn and face the strange) Ch-ch-changes, oh, look out you rock 'n rollers Ch-ch-ch-ch-changes (turn and face the strange) Ch-ch-changes, pretty soon now you're gonna get older Time may change me But I can't trace time I said that time may change me But I can't trace time
4178275;Changes (Live 1972);https://genius.com/David-bowie-changes-live-1972-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;Oh yeah I still don't know what I was waiting for And time was running wild A million dead-end streets And every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't want to be a richer man Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Just gonna have to be a different man Time may change me But I can't trace time Oh yeah I watch the ripples change their size But never leave the stream Of warm impermanence and So the days float through my eyes But still the days seem the same And these children that you spit on As they try to change their worlds Are immune to your consultations They're quite aware of what they're going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Where's your shame Pretty soon you've left us up to our necks in it Time may change me But you can't trace time Strange fascination, fascinating me Ah, changes are taking the pace I'm going through Ch-ch-ch-ch-Changes (Turn and face the strange) Changes Oh, look out you rock 'n rollers Ch-ch-ch-ch-changes (Turn and face the strange) Oh changes Pretty soon now you're gonna get older Time may change me But I can't trace time I said that time may change me But I can't trace time
4133058;Changes (Live 1973);https://genius.com/David-bowie-changes-live-1973-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet Then I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't want to be a richer man Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Just wanted to be a different man Time may change me But I can't trace time Ooh yeah I watch the ripples change their size But never leave the stream Of warm impermanence and So the days float through my eyes But still the days seem the same Just the same, quite the same And these children that you spit on As they try to change their worlds Are they immune to your consultations? They're quite aware of what they're going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Where's your shame Pretty soon you've left us up to our necks in it Time may change me But you can't trace time Strange fascination, fascinating me Changes are taking the pace I'm going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Look out you rock 'n rollers Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Pretty soon now you're gonna get older Time may change me But I can't trace time I said that time may change me But I can't trace time
4131423;Changes (Live 1974);https://genius.com/David-bowie-changes-live-1974-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse How the others must see the faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't want to be a richer man Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Just gonna have to be a different man Time may change me But I can't trace time I watch the ripples change their size But never leave the stream Of warm impermanence and So the days float through my eyes But still the days seem the same And these children that they shit on As they try to change their worlds Ooh, they're immune to your consultations They're quite aware of what they're going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Where's your shame You've left us up to our necks in it Time may change me But you can't trace time Strange fascination, fascinating me Oh, changes are taking the pace I'm going through Ch-ch-ch-ch-Changes (Turn and face the strange) Ch-ch-changes Oh, look out all you rock 'n rollers Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Pretty soon now you're gonna get older Time may change me But I can't trace time I said that time, time, time, time! But I can't trace time
4178514;Changes (Live '74);https://genius.com/David-bowie-changes-live-74-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I still don't know what I was waiting for And my time was running wild A million dead-end streets Every time I thought I'd got it made It seemed the taste was not so sweet So I turned myself to face me But I've never caught a glimpse Of how the others must see the faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't want to be a richer man Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Just gonna have to be a different man Time may change me But I can't trace time I watch the ripples change their size But never leave the stream Of warm impermanence and So the days float through my eyes But still the days seem the same And these children that you spit on As they try to change their worlds Are immune to your consultations They're quite aware of what they're going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Where's your shame You've left us up to our necks in it Time may change me But you can't trace time Strange fascination, fascinating me Changes are taking the pace I'm going through Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Oh, look out you rock 'n rollers Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Pretty soon now you're gonna get older Time may change me But I can't trace time I said that time may change me But I can't trace time
4128648;Changes (Live, Glastonbury, 2000);https://genius.com/David-bowie-changes-live-glastonbury-2000-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;All of you I'd just written this one the first time I played Glastonbury in 1971 I still don't know what I was waiting for Time was running wild A million dead end streets Every time I thought I'd got it made It seemed the taste was not so sweet Then I turned myself to face me But I never caught a glimpse Of how the others must see this faker I'm much too fast to take that test Ch-ch-ch-ch-changes (Turn and face the strange) Woohoo. changes Do you wanna have to be a better man Ch-ch-ch-ch-Changes (Turn and face the strange) Woohoo, changes I just wanted to be a better man Time may change me But I can't trace time Hey (Yeah) Yeah Oh, yeah (Oh yeah) Ripples change their size Never leave the stream Of warm impermanence and So the days float through my eyes Still the days seem just the same And these children that they spit on As they try to change their worlds They're immune to your consultations They're quite aware of what they're going through Ch-ch-ch-ch-Changes (Turn and face the strange) Ch-ch-Changes Don't tell them to grow up and out of it Ch-ch-ch-ch-changes (Turn and face the strange) Woohoo changes Looks like you've left them up to their necks in it Time may change me I can't trace time Strange fascination, fascinate me, oh Changes are taking the pace I'm going to Ch-ch-ch-ch-Changes (Turn and face the strange) Ch-ch-changes Look out all you rock 'n rollers Ch-ch-ch-ch-changes (Turn and face the strange) Ch-ch-changes Pretty soon now you're gonna get older Time may change me I can't trace time I said that time may change me I can't trace time Hehehe Ooh
1503063;Chant of the Ever Circling Skeletal Family;https://genius.com/David-bowie-chant-of-the-ever-circling-skeletal-family-lyrics; 3;9534;David Bowie;https://genius.com/artists/David-bowie;Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Brother Ooh-ooh Shake it up, shake it up Move it up, move it up Bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro bro bro Bro bro bro bro bro bro bro bro bro
1712978;Chilly Down;https://genius.com/David-bowie-chilly-down-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;When the sun goes down (when the sun goes down) And the bats are back to bed (and the bats are back) The brothers come 'round (the brothers come 'round) I get out of my dirty bed (my dirty bed) I shake my pretty little head (I shake my pretty little head) Tap my pretty little feet (tap my pretty little feet) Feeling brighter than sunlight (oh) Louder than thunder (oh) Bouncing like a yo-yo, wooh (oh) Don't got no problems (no problems) Ain't got no suitcase (no suitcase) Ain't got no clothes to worry about (no clothes to worry about) Ain't got no real estate or jewelry or gold mines to hang me up I just throw in my hand (throw in my hand) With the chilliest bunch in the land (in the land) They don't look much (oh) They sure chilly chilly (oh) They positively glow glow, huh (oh) Chilly down with the fire gang Think small with the fire gang (It's the only way) Bad hep with the fire gang (a smile a day keeps the doctor away) When your thing gets wild Chilly down Chilly down with the fire gang (Hey, I'm a wild child) Act tall with the fire gang (whoo, walk tall) Good times, bad food (yeah) When your thing gets wild Chilly down, chilly down Drive you crazy, really lazy, eye rollin', funky strollin', ball playin' Hip swayin', trouble makin', booty shakin', tripping, passing, jumping Bouncing, drivin', stylin', creeping, pouncing, shoutin', screamin' Double dealin', rockin', rollin', and a reelin' With the mackin' sex appealin' Can you dig our groovy feelin'? So when things get too tough (get too tough) And your chin is dragging on the ground (dragging on the ground) And even down looks up (down looks up) Bad luck heh heh We can show you a good time (show you a good time) And we don't charge nothin' (nothin' at all) Just strut your nasty stuff Wiggle in the middle yeh Get the town talkin', fire gang Chilly down with the fire gang (think small) Think small with the fire gang Bad hep with the fire gang (hey, listen up) When your thing gets wild Chilly down Chilly down with the fire gang (hey, shake your pretty little head) Act Tall with the fire gang (tap your pretty little feet) Good times, bad food (come on, come on) When your thing gets wild Chilly down Chilly down with the fire gang (wooh) Think small with the fire gang Bad hep with the fire gang
 194796;China Girl;https://genius.com/David-bowie-china-girl-lyrics; 9;9534;David Bowie;https://genius.com/artists/David-bowie;Oh-oh-oh-oh, little China Girl Oh-oh-oh-oh, little China Girl I could escape this feeling with my China Girl I feel a wreck without my little China Girl I hear her heart beating loud as thunder Saw the stars crashing I'm a mess without my little China Girl Wake up in the morning, where's my little China Girl? I hear hearts beating loud as thunder I saw the stars crashing down I'm feeling tragic like I'm Marlon Brando When I look at my China Girl I could pretend that nothing really meant too much When I look at my China Girl I stumble into town just like a sacred cow Visions of swastikas in my head, plans for everyone Its in the white of my eyes My little china girl You shouldn't mess with me I'll ruin everything you are You know, I'll give you television I'll give you eyes of blue I'll give you a man who wants to rule the world And when I get excited My little China Girl says Oh baby, just you shut your mouth She says... shh She says... shh She says... And when I get excited My little China Girl says Oh baby, just you shut your mouth And when I get excited My little China Girl says Oh baby, just you shut your mouth She says... shh She says... Oh-oh-oh-oh, little China Girl Oh-oh-oh-oh, little China Girl Oh-oh-oh-oh, little China Girl Oh-oh-oh-oh, little China Girl
4128647;China Girl (Live, Glastonbury, 2000);https://genius.com/David-bowie-china-girl-live-glastonbury-2000-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;"I couldn't escape this feeling with my China Girl I'm just a wreck without my little China Girl I hear her heart beating, it's loud as thunder I saw her stars crashing I'm just a mess without my little China Girl Wake up in the morning there's my little China Girl I hear heart beating, it's loud as thunder I saw her stars crashing I'm feeling tragic like Marlon Brando When I look at my China Girl, uh yeah I could pretend that nothing really meant too much When I look at my China Girl She said She said I stumble into town just like some sacred cow Visions of swastikas in my head Plans for everyone It's in the white of my eyes Oh, yeah My little china girl You shouldn't mess with me I'll ruin everything that you are I'll give you television I'll give you eyes of blue I'll give you a man who wants to rule the world And when I get excited My little China Girl says ""Oh baby, just you shut your mouth"" She says, ""Shh"" She says, ""Shh"" She says She says Uh, uh, uh, oh Little China Girl Uh, uh, uh, oh Little China Girl Thank you Oh, Glastonbury Glastonbury You got a very very lucky face"
1750529;China Girl (long version);https://genius.com/David-bowie-china-girl-long-version-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;"Oh, little China girl Oh, little China girl I couldn't escape this feeling with my China girl I feel a wreck without my little China girl I hear her heart beating loud as thunder Saw these stars crashing I'm a mess without my little China girl Wake up in the morning, where's my little China girl I hear her heart's beating loud as thunder Saw these stars crashing down I'm feeling tragic like I'm Marlon Brando When I look at my China girl I could pretend that nothing really meant too much When I look at my China girl I stumble into town just like a sacred cow Visions of swastikas in my head Plans for everyone It's in the white of my eyes My little China girl You shouldn't mess with me I'll ruin everything you are You know I'll give you television I'll give you eyes of blue I'll give you a man who wants to rule the world And when I get excited My little China girl says ""Oh, baby, just you shut your mouth"" She says ""sh"" She says ""sh"" She says She says Oh, little China girl Oh, little China girl"
 885583;Ching-a-ling;https://genius.com/David-bowie-ching-a-ling-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;Whilst flying through an azure cloud A crystal girl i'd spy She kissed the blue bird's honey tongue And stuttered as she sighed I wish to sing the chicken song Ching-a-ling song is fine I'd give my jewels and caviar To make this daydream mine Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling Doo dah doo doo dah dah, doo dah dah dah dah dah dah dah While stepping through a heaven's eye Two lover souls we spied They wished the cloud boys sang to me A cheerful happy cry We love to play our love-strong hearts No better do we know No gifts of money do we give For love is all we own Na na na na na na, na na na na na na na na Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling Na na na na na na, na na na na na na na na Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling Ching-a-ling, ching-a-ling, ching-a-ling
4664526;Ching-A-Ling (Clareville Grove Demo) (Ft. John Hutchinson);https://genius.com/David-bowie-ching-a-ling-clareville-grove-demo-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;"While walking on red roosters scars A charred faced man I spied Blew into his handkerchief And stuttered as he sighed: ""I wish to play the 'doo-dah' horn 'Doo-dah' horn is fine Sell my house and furniture To make this daydream mine"" Doo dah doo, doo dah Doo dah doo, doo dah Doo dah doo, doo dah Doo dah doo, doo While flying through an azure cloud A crystal girl I spied She kissed the blue bird's honey tongue And stuttered as she sighed: ""I wish to sing the 'ching-a-ling' song 'Ching-a-ling' song is fine I'd give my jewels and caviar To make this daydream mine"" Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Doo dah doo, doo dah) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Doo dah doo, doo dah) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Doo dah doo, doo dah) Ching-a-ling, ching-a-ling, ching-a-ling (Doo dah doo, doo) While stepping through a heaven's eye Two lover souls we spied Their wispy cloud boys sang to me A cheerful happy cry: ""We love to play our love-strong harps No fetters do we know No gifts of money do we give For love is all we own"" Na na na na na na, na na na na na na Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Na na na na na na, Na na na na na na Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na) Ching-a-ling, ching-a-ling, ching-a-ling (Na na na na na na)"
1111392;Columbine;https://genius.com/David-bowie-columbine-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;Columbine my frail design I see you see me standing on my own Is it you that I'm walking through Should I retrace my point of view I'm left in clouded dreams of finding who Not Columbine Just incase you're my disguise I found yourself to my surprise I'm on the ground And it's Harlequin who fix me up Who catches you Who wanishes me From finding who You are
 338811;Come and Buy My Toys;https://genius.com/David-bowie-come-and-buy-my-toys-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;Smiling girls and rosy boys Come and buy my little toys Monkeys made of gingerbread And sugar horses painted red Rich men's children running past Their fathers dressed in hose Golden hair and mud of many acres on their shoes Gazing eyes and running wild Past the stocks and over stiles Kiss the window merry child But come and buy my toys You've watched your father plough the fields with a ram's horn Sowed it wide with peppercorn and furrowed with a bramble thorn Reaped it with a sharpened scyth, threashed it with a quill The miller told your father that he'd work it with the greatest will Now your watching's over you must play with girls and boys Leave the parsley on the stalls Come and buy my toys You shall own a cambric shirt You shall work your father's land But now you shall play in the market square Till you'll be a man Smiling girls and rosy boys Come and buy my little toys Monkeys made of gingerbread And sugar horses painted red
4131202;Come and Buy My Toys (Mono);https://genius.com/David-bowie-come-and-buy-my-toys-mono-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;Smiling girls and rosy boys Come and buy my little toys Monkeys made of gingerbread And sugar horses painted red Rich men's children running past Their fathers dressed in hose Golden hair and mud of many acres on their shoes Gazing eyes and running wild Past the stocks and over stiles Kiss the window merry child But come and buy my toys You've watched your father plough the fields with a ram's horn Sowed it wide with peppercorn and furrowed with a bramble thorn Reaped it with a sharpened scyth, threashed it with a quill The miller told your father that he'd work it with the greatest will Now your watching's over you must play with girls and boys Leave the parsley on the stalls Come and buy my toys You shall own a cambric shirt You shall work your father's land But now you shall play in the market square Till you'll be a man Smiling girls and rosy boys Come and buy my little toys Monkeys made of gingerbread And sugar horses painted red
1685098;Conversation Piece;https://genius.com/David-bowie-conversation-piece-lyrics; 2;9534;David Bowie;https://genius.com/artists/David-bowie;I took this walk to ease my mind To find out what's gnawing at me Wouldn't think, to look at me That I've spent a lot of time in education It all seems so long ago I'm a thinker, not a talker I've no-one to talk to, anyway I can't see the road For the rain in my eyes I live above the grocers' store Owned by an Austrian He often calls me down to eat And he jokes about his broken English Tries to be a friend to me But for all my years of reading conversation I stand without a word to say I can't see the bridge For the rain in my eyes And the world is full of life Full of folk who don't know me And they walk in twos or threes or more While the lamp that shines above the grocers' store Investigates my face so rudely And my essays lying scattered on the floor Fulfil their needs just by being there And my hands shake, my head hurts My voice sticks inside my throat I'm invisible and dumb And no-one will recall me And I can't see the water For the tears in my eyes
 141933;Cracked Actor;https://genius.com/David-bowie-cracked-actor-lyrics; 8;9534;David Bowie;https://genius.com/artists/David-bowie;I've come on a few years from my Hollywood Highs The best of the last, the cleanest star they ever had I'm stiff on my legend, the films that I made Forget that I'm fifty 'cause you just got paid Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead Oh, stay Please stay Please stay You caught yourself a trick down on Sunset and Vine But since he pinned you, baby, you're a porcupine You sold me illusions for a sack full of cheques You've made a bad connection 'cause I just want your sex Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead Oh yeah Ooh, stay for a day Ooh yeah Don't you dare Oh yeah, yeah, yeah, yeah Woo! Woo! Oh yeah
4133061;Cracked Actor (Live 1973);https://genius.com/David-bowie-cracked-actor-live-1973-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I've come on a few years from my Hollywood Highs The best of the last, the cleanest star they ever had I'm stiff on my legend, the films that I made Forget that I'm fifty cause you just got paid Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead Oh stay, please stay, please stay Caught yourself a trick down on Sunset and Vine But since he pinned you baby you're a porcupine You sold me illusions for a sack full of cheques You've made a bad connection cause I just want your sex Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead
4131427;Cracked Actor (Live 1974);https://genius.com/David-bowie-cracked-actor-live-1974-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I've seen all the rest of my Hollywood Highs The best of the last, the cleanest star they ever had I'm stiff on my legend, the films that I made Forget that I'm fifty cause you just got paid Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead Oh stay, please stay, please stay You found yourself a trick down on Sunset and Vine But since he pinned you baby you're a porcupine You sold me illusions and a bag full of cheques You've made a bad connection cause I just want your sex Crack, baby, crack, show me you're real Smack, baby, smack, is all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead Oh yeah Stay Stay just for a day
4178518;Cracked Actor (Live '74;https://genius.com/David-bowie-cracked-actor-live-74-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;I've come on a few years from my Hollywood Highs The best of the last, the cleanest star they ever had I’m stiff on my legend, the films that I made Forget that I'm fifty cause you just got paid Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you’re knocking me dead Oh stay, please stay, please stay Caught yourself a trick down on Sunset and Vine But since he pinned you baby you're a porcupine You sold me illusions for a sack full of cheques You've made a bad connection cause I just want your sex Crack, baby, crack, show me you're real Smack, baby, smack, is that all that you feel Suck, baby, suck, give me your head Before you start professing that you're knocking me dead
 339105;Criminal World;https://genius.com/David-bowie-criminal-world-lyrics; 0;9534;David Bowie;https://genius.com/artists/David-bowie;You never told me of your other faces You were the widow of a wild cat And now I know about your special kisses And I know you know where that is at I guess I recognise your destination I think I see beneath your make-up What you want is so separation This is no ordinary, this is no ordinary (Oh, oh, oh) What a criminal world The boys are like baby-faced girls What a criminal girl She'll show you where to shoot your gun What a typical mother's son The only thing that she enjoys Is a criminal world Where the girls are like baby-faced boys You've got a very heavy reputation But no-one knows about your low-life I know a way to find a situation And hold a candle to your high-life disguise You caught me kneeling at your sister's door That was no ordinary stick-up I'm well aware just what you're looking for I am no ordinary, I am no ordinary (Oh, oh, oh) What a criminal world The boys are like baby-faced boys What a criminal girl She'll show you where to shoot your gun What a typical mother's son The only thing that she enjoys Is a criminal world Where the girls are like baby-faced boys Baby-faced boys Baby-faced What a criminal world What a criminal... Criminal What a criminal world What a criminal... Criminal
1694285;Crystal Japan;https://genius.com/David-bowie-crystal-japan-lyrics; 1;9534;David Bowie;https://genius.com/artists/David-bowie;
 338867;Cygnet Committee;https://genius.com/David-bowie-cygnet-committee-lyrics;13;9534;David Bowie;https://genius.com/artists/David-bowie;"I bless you madly Sadly as I tie my shoes I love you badly Just in time, at times, I guess Because of you I need to rest Because it's you That sets the test So much has gone And little is new And as the sparrow sings Dawn chorus for Someone else to hear The Thinker sits alone growing older And so bitter ""I gave Them life I gave Them all They drained my very soul ...dry I crushed my heart To ease Their pains No thought for me remains there Nothing can They spare What of me? Who praised Their efforts To be free? Words of strength and care And sympathy I opened doors That would have blocked Their way I braved Their cause to guide For little pay I ravaged at my finance just for Those Those whose claims were steeped in peace, tranquility Those who said a new world, new ways ever free Those whose promises stretched in hope and grace for me I bless you madly Sadly as I tie my shoes I love you badly Just in time, at times, I guess Because of you I need to rest Because it's you That sets the test So much has gone And little is new And as the sunrise stream Flickers on me My friends talk Of glory, untold dream, where all is God and God is just a word ""We had a friend, a talking man Who spoke of many powers that he had Not of the best of men, but Ours We used him We let him use his powers We let him fill Our needs Now We are strong And the road is coming to its end Now the damned have no time to make amends No purse of token fortune stands in Our way The silent guns of love Will blast the sky We broke the ruptured structure built of age Our weapons were the tongues of crying rage Where money stood We planted seeds of rebirth And stabbed the backs of fathers Sons of dirt Infiltrated business cesspools Hating through Our sleeves Yea, and We slit the Catholic throat Stoned the poor On slogans such as Wish You Could Hear Love Is All We Need Kick Out The Jams Kick Out Your Mother Cut Up Your Friend Screw Up Your Brother or He'll Get You In the End And We Know the Flag of Love is from Above And We Can Force You to Be Free And We Can Force You to Believe"" And I close my eyes and tighten up my brain For I once read a book in which the lovers were slain For they knew not the words of the Free States' refrain It said: ""I believe in the Power of Good I Believe in the State of Love I Will Fight For the Right to be Right I Will Kill for the Good of the Fight for the Right to be Right"" And I open my eyes to look around And I see a child laid slain On the ground As a love machine lumbers through desolation rows Ploughing down man, woman, listening to its command But not hearing anymore Not hearing anymore Just the shrieks from the old rich And I Want to Believe In the madness that calls 'Now' And I want to Believe That a light's shining through Somehow And I Want to Believe And You Want to Believe And We Want to Believe And We Want to Live Oh, We Want to Live We Want to Live We Want to Live We Want to Live We Want to Live I Want to Live I Want to Live I Want to Live I Want to Live I Want to Live I Want to Live Live Live Live"
